,k,d_g,d_b,d_cdm,d_dmeff,d_ur,d_tot,phi,psi,mass,sigma,np
27,0.0002332875521946,-0.007947211942741,-0.005972924245748,-0.005973029263913,-0.005973027721094,-0.007945256266945,-0.006029287606303,0.6120129158439,0.5967362501093,1.0,7.7e-27,0
28,0.0002617529387212,-0.009999129651894,-0.007519177384353,-0.007519343823003,-0.007519341377792,-0.009996032126446,-0.007589997153061,0.6119703003853,0.5967077277334,1.0,7.7e-27,0
29,0.000293691627713,-0.01257894368294,-0.009465625940552,-0.009465889724367,-0.009465885848966,-0.0125740384366,-0.009554564993319,0.6119166709205,0.5966718273282,1.0,7.7e-27,0
30,0.000329527426168,-0.01582135795383,-0.01191579202291,-0.01191621008125,-0.01191620393915,-0.01581359164641,-0.01202741486392,0.6118491876172,0.5966266427591,1.0,7.7e-27,0
31,0.0003697358533591,-0.01989480066229,-0.01499994457631,-0.01500060713438,-0.01500059739982,-0.01988250779223,-0.01513992359904,0.6117642801222,0.5965697759173,1.0,7.7e-27,0
32,0.000414850450686,-0.0250094864832,-0.01888199120313,-0.01888304124414,-0.0188830258159,-0.02499003532855,-0.01905735059624,0.6116574676343,0.5964982122558,1.0,7.7e-27,0
33,0.0004654698614451,-0.03142717976758,-0.02376813480119,-0.02376979891532,-0.02376977446324,-0.03139641498528,-0.02398753281396,0.6115231233758,0.5964081620535,1.0,7.7e-27,0
34,0.0005222657744628,-0.0394728776735,-0.02991774061807,-0.0299203778635,-0.02992033910959,-0.03942424461498,-0.03019178589872,0.6113541916872,0.5962948647853,1.0,7.7e-27,0
35,0.0005859918369976,-0.04954856516699,-0.03765696789881,-0.03766114730256,-0.0376610858818,-0.0494717375422,-0.03799855663616,0.6111418335148,0.5961523412618,1.0,7.7e-27,0
36,0.0006574936551816,-0.06214904105871,-0.04739585388179,-0.04740247715981,-0.04740237981455,-0.06202777567754,-0.0478204984951,0.6108749841399,0.595973087656,1.0,7.7e-27,0
37,0.0007377200147002,-0.07787951639616,-0.05964969901617,-0.05966019479733,-0.05966004051562,-0.07768831470914,-0.06017579255509,0.6105398252196,0.5957476942851,1.0,7.7e-27,0
38,0.0008277354706016,-0.09747416850507,-0.07506579606793,-0.07508242809585,-0.07508218357597,-0.09717310186936,-0.07571471391992,0.6101191218732,0.5954643737044,1.0,7.7e-27,0
39,0.0009287344732953,-0.1218139351024,-0.09445677750479,-0.09448313222683,-0.0944827446893,-0.1213406799123,-0.09525264758592,0.6095914415964,0.5951083796151,1.0,7.7e-27,0
40,0.001042057218184,-0.151940410241,-0.1188421201434,-0.1188838787643,-0.118883264559,-0.1511980828565,-0.1198109860384,0.6089302121526,0.5946612935389,1.0,7.7e-27,0
41,0.001169207429241,-0.1890604450597,-0.1494996474581,-0.1495658090484,-0.1495648355989,-0.187899220125,-0.1506675851167,0.6081026253125,0.5941001584812,1.0,7.7e-27,0
42,0.001311872312515,-0.23453266348,-0.1880291979348,-0.1881340157687,-0.1881324729558,-0.2327223871301,-0.1894187020969,0.6070683837896,0.5933964373507,1.0,7.7e-27,0
43,0.00147194494433,-0.289823284153,-0.2364325698316,-0.2365988964616,-0.2365972016544,-0.2870079741297,-0.2380569433559,0.6057847631303,0.5925204721761,1.0,7.7e-27,0
44,0.001651549391254,-0.3564070609598,-0.2972064491677,-0.2974702136639,-0.2974684663729,-0.3520527282338,-0.2990582144103,0.6041885043644,0.5914257795674,1.0,7.7e-27,0
45,0.001853068895179,-0.4355888692877,-0.3734604671312,-0.3738784676341,-0.3738766685655,-0.4289039474208,-0.3754946710938,0.6022077140493,0.5900582134944,1.0,7.7e-27,0
46,0.002079177497483,-0.5282052866088,-0.4690570881578,-0.4697191716883,-0.4697173200385,-0.5180381469995,-0.4711653338757,0.5997589241797,0.5883529711237,1.0,7.7e-27,0
47,0.002332875521946,-0.6341604023439,-0.5887774421174,-0.5898256796162,-0.5898237729571,-0.6188800726198,-0.5907494073455,0.5967457410224,0.586231983625,1.0,7.7e-27,0
48,0.002617529387212,-0.7517529404908,-0.7385152385599,-0.7401741535765,-0.7401721874744,-0.729134927639,-0.7399845910241,0.5930597186962,0.583602337267,1.0,7.7e-27,0
49,0.00293691627713,-0.8767775504225,-0.9254984837601,-0.9281226065562,-0.9281205738309,-0.8439510390116,-0.9258717575606,0.5885831426837,0.5803551758184,1.0,7.7e-27,0
50,0.00329527426168,-1.001459465104,-1.158536146583,-1.162684782077,-1.162682671505,-0.9550301756094,-1.156908555596,0.5831947912959,0.5763657973947,1.0,7.7e-27,0
51,0.003697358533591,-1.11344527336,-1.448282448745,-1.454837027458,-1.454834821626,-1.049995499587,-1.443356682324,0.5767794782252,0.5714956463054,1.0,7.7e-27,0
52,0.00414850450686,-1.195367118072,-1.807505936826,-1.81785338737,-1.817851059269,-1.112632854424,-1.797552855124,0.5692419303584,0.5655973087482,1.0,7.7e-27,0
53,0.004654698614451,-1.225937715823,-2.251343415697,-2.26766243375,-2.267659941277,-1.124993276767,-2.234282773259,0.5605246817873,0.55852407892,1.0,7.7e-27,0
54,0.005222657744628,-1.184000304969,-2.797510358128,-2.823216445293,-2.82321372267,-1.072554663741,-2.771243975166,0.5506266637507,0.550144863908,1.0,7.7e-27,0
55,0.005859918369976,-1.057036521465,-3.46643351321,-3.506867522394,-3.506864466556,-0.9530915987859,-3.429620729651,0.5396161989665,0.540365054333,1.0,7.7e-27,0
56,0.006574936551816,-0.8543572139832,-4.281269824166,-4.344753252731,-4.344749702103,-0.787576958545,-4.234751746306,0.5276275790018,0.5291515215263,1.0,7.7e-27,0
57,0.007377200147002,-0.6210281362111,-5.267735773566,-5.367187467806,-5.36718316903,-0.6264351823705,-5.21673103718,0.5148257681425,0.5165529002097,1.0,7.7e-27,0
58,0.008277354706016,-0.4407271271448,-6.453671966493,-6.609053127462,-6.609047683954,-0.5382052413327,-6.410578686764,0.5013331387548,0.5027028053038,1.0,7.7e-27,0
59,0.009287344732953,-0.407734691603,-7.868155464589,-8.110127739663,-8.110120531779,-0.5682299594807,-7.855419264834,0.4871318629838,0.4877851310813,1.0,7.7e-27,0
60,0.01042057218184,-0.5548145556607,-9.539799910004,-9.915140709752,-9.915130772256,-0.6787000043693,-9.592359104053,0.471996368166,0.4719466372073,1.0,7.7e-27,0
61,0.01169207429241,-0.76964470342,-11.49377053226,-12.07320434982,-12.07319018549,-0.7347957678649,-11.66199987833,0.4555434644031,0.4551763885247,1.0,7.7e-27,0
62,0.01311872312515,-0.8157560045126,-13.74690837395,-14.63619114031,-14.63617043902,-0.6261669295773,-14.1041294941,0.4374415275687,0.4372342391619,1.0,7.7e-27,0
63,0.01471944944329,-0.5758279509513,-16.30082707198,-17.65589858505,-17.65586780597,-0.4617978678992,-16.96069444373,0.4176482790922,0.4177544449472,1.0,7.7e-27,0
64,0.01651549391202,-0.3289864809385,-19.1337584517,-21.18034554286,-21.18029930452,-0.4809725660114,-20.27514955937,0.3963830006217,0.3965384399684,1.0,7.7e-27,0
65,0.01853068892068,-0.4498642236369,-22.19237206416,-25.24949679407,-25.2494270042,-0.5780110244061,-24.07716605695,0.3737706047497,0.3737474278883,1.0,7.7e-27,0
66,0.02079177387373,-0.6201603002137,-25.38593854,-29.88993176716,-29.88982641685,-0.4396364004106,-28.36571685013,0.349709144757,0.3496559685452,1.0,7.7e-27,0
67,0.02332873074132,-0.369338032774,-28.58693230303,-35.10868631228,-35.10852787057,-0.3861369168319,-33.12285629988,0.3243066623841,0.3243416840133,1.0,7.7e-27,0
68,0.0261749357026,-0.3528133488697,-31.65145597036,-40.89020177939,-40.88996518039,-0.4455464851924,-38.32518974361,0.2980197636223,0.2980219264034,1.0,7.7e-27,0
69,0.02936555805635,-0.4731918613412,-34.47126905132,-47.19844883366,-47.19809921096,-0.2989606124029,-43.92145661901,0.2713190995272,0.2713225269731,1.0,7.7e-27,0
70,0.03292682347815,-0.4215153886689,-37.0698275682,-53.97641469677,-53.97590568704,-0.3621608886385,-49.86804192104,0.2449925811461,0.2450137991893,1.0,7.7e-27,0
71,0.03683709330358,-0.5830374420625,-39.72287950959,-61.11955099486,-61.11882647693,-0.2496949005207,-56.12352463422,0.2202768874005,0.2202811569825,1.0,7.7e-27,0
72,0.04095543211618,-0.171557177594,-42.96373835076,-68.41072119314,-68.4097258074,-0.2650554809947,-62.58170986639,0.1986954390742,0.198700446602,1.0,7.7e-27,0
73,0.04502448509192,-0.2478786428153,-47.26430604459,-75.53573521603,-75.53443143779,-0.2341151231753,-69.07315997155,0.1814472827661,0.1814440405699,1.0,7.7e-27,0
74,0.04884708991234,-0.3057263521122,-52.67961838834,-82.29139584981,-82.28976881101,-0.2070301161095,-75.43205506803,0.1683423469301,0.1683449802394,1.0,7.7e-27,0
75,0.05239007941194,-0.2038367943904,-58.95745923131,-88.68152380588,-88.67957033461,-0.2034973038114,-81.62077795734,0.1583349766678,0.1583349766678,1.0,7.7e-27,0
76,0.05570651898045,-0.1941623062207,-65.76982919417,-94.79052547549,-94.78824397657,-0.1938374988003,-87.66235912992,0.1504069412118,0.1504069412118,1.0,7.7e-27,0
77,0.05886102379382,-0.1860733442834,-72.79997711201,-100.6913143059,-100.6887005364,-0.1857608137014,-93.56671449418,0.1437893542133,0.1437893542133,1.0,7.7e-27,0
78,0.06190687314325,-0.1789110901617,-79.74496633741,-106.4217825469,-106.4188283992,-0.1786096003259,-99.31862212834,0.137977871576,0.137977871576,1.0,7.7e-27,0
79,0.06488442645362,-0.172241524367,-86.3167821068,-111.9895783339,-111.9862716065,-0.1719505896829,-104.8803771805,0.1326375022476,0.1326375022476,1.0,7.7e-27,0
80,0.06782403073702,-0.1657807622691,-92.24660529445,-117.3817641792,-117.3780886142,-0.1655003701936,-110.2003512881,0.1275458033457,0.1275458033457,1.0,7.7e-27,0
81,0.07074891559932,-0.1593516513834,-97.29885105491,-122.5737584428,-122.5696938333,-0.159082064332,-115.2224557285,0.1225592038391,0.1225592038391,1.0,7.7e-27,0
82,0.07367733710877,-0.1528574672741,-101.2877006913,-127.5374691968,-127.532991545,-0.1525990721145,-119.8953241803,0.1175929475728,0.1175929475728,1.0,7.7e-27,0
83,0.07662405936252,-0.146265738754,-104.097530584,-132.2486779444,-132.2437596856,-0.1460189254671,-124.1814762179,0.1126087796702,0.1126087796702,1.0,7.7e-27,0
84,0.0796013662609,-0.1395961415154,-105.7026268352,-136.693768219,-136.6883785302,-0.1393612040878,-128.0658354632,0.107606161883,0.107606161883,1.0,7.7e-27,0
85,0.08261975780275,-0.1329103941697,-106.1844039758,-140.8759512103,-140.870056421,-0.1326874514401,-131.5634550516,0.1026151940763,0.1026151940763,1.0,7.7e-27,0
86,0.0856884363956,-0.1263021016071,-105.7426523427,-144.8204411746,-144.8140052724,-0.1260910389791,-134.7254718469,0.09768974001519,0.09768974001519,1.0,7.7e-27,0
87,0.08881565226857,-0.1198855594589,-104.6972683251,-148.5777836989,-148.5707689077,-0.1196859943061,-137.6420956681,0.09289993373768,0.09289993373768,1.0,7.7e-27,0
88,0.0920089529348,-0.1137828397727,-103.4752892659,-152.2244109292,-152.2167783062,-0.113594114585,-140.4410850834,0.08832356360647,0.08832356360647,1.0,7.7e-27,0
89,0.09527536616595,-0.1081099920172,-102.5823777308,-155.8596863881,-155.8513963685,-0.1079311970811,-143.2809754408,0.08403674321732,0.08403674321732,1.0,7.7e-27,0
90,0.09862153605116,-0.1029626050704,-102.5555990939,-159.5986621276,-159.5896749185,-0.1027926317026,-146.3379410131,0.08010407119016,0.08010407119016,1.0,7.7e-27,0
91,0.1020538253516,-0.09840144537596,-103.896610049,-163.5599159719,-163.5501916796,-0.09823906851219,-149.7856388825,0.07656880764448,0.07656880764448,1.0,7.7e-27,0
92,0.1055783932188,-0.09444211585503,-106.9971016433,-167.8505094367,-167.8400078335,-0.09428609679996,-153.771513058,0.07344548008195,0.07344548008195,1.0,7.7e-27,0
93,0.1092012546125,-0.09104759772774,-112.0548517339,-172.547694357,-172.5363741848,-0.09089680018651,-158.3890031363,0.07071441863814,0.07071441863814,1.0,7.7e-27,0
94,0.1129283259241,-0.08812786506579,-119.0023221668,-177.6811606808,-177.6689784714,-0.08798136866767,-163.6521106693,0.06832079942928,0.06832079942928,1.0,7.7e-27,0
95,0.1167654600782,-0.08554702081937,-127.46249336,-183.2184785912,-183.205387049,-0.08540421575035,-169.4767380778,0.06617856728454,0.06617856728454,1.0,7.7e-27,0
96,0.1207184735361,-0.08313802120741,-136.747064107,-189.0574305944,-189.0433766858,-0.08299866820213,-175.6741350205,0.06417937057441,0.06417937057441,1.0,7.7e-27,0
97,0.1247931670502,-0.0807248437557,-145.9180343379,-195.030563111,-195.0154861335,-0.08058908302093,-181.9640239479,0.06220685016015,0.06220685016015,1.0,7.7e-27,0
98,0.1289953416147,-0.07815064769576,-153.9204071589,-200.9262171953,-200.9100471831,-0.07801894690573,-188.0120735806,0.06015494594611,0.06015494594611,1.0,7.7e-27,0
99,0.1333308107853,-0.075305867068,-159.7766180701,-206.525185366,-206.5078422166,-0.0751789090591,-193.4895883808,0.0579468393859,0.0579468393859,1.0,7.7e-27,0
100,0.1378054103573,-0.07215185482548,-162.8198697261,-211.6501387237,-211.6315324179,-0.07203037743976,-198.1495926353,0.05555121094378,0.05555121094378,1.0,7.7e-27,0
101,0.1424250062616,-0.06873282116254,-162.9161324505,-216.2167754297,-216.1968075245,-0.06861743602733,-201.9025942969,0.05299099783434,0.05299099783434,1.0,7.7e-27,0
102,0.1471955014621,-0.06517048283714,-160.605283228,-220.2729043434,-220.2514706245,-0.06506151092317,-204.8701288503,0.05034103415924,0.05034103415924,1.0,7.7e-27,0
103,0.1521228425855,-0.06164201887698,-157.1039695366,-224.0129778402,-223.9899716883,-0.0615393811795,-207.3970969307,0.04771404749187,0.04771404749187,1.0,7.7e-27,0
104,0.1572130269831,-0.05834057865451,-154.1121279063,-227.7582948725,-227.7336101912,-0.05824377433227,-210.0060255983,0.04523629020441,0.04523629020441,1.0,7.7e-27,0
105,0.1624721109113,-0.05542590633965,-153.4249273611,-231.8850815572,-231.8586148724,-0.05533409701124,-213.2789541893,0.04301524414457,0.04301524414457,1.0,7.7e-27,0
106,0.1679062195059,-0.0529815599946,-156.4078349786,-236.7209544893,-236.6926043631,-0.05289375036876,-217.6925400962,0.04110945054227,0.04110945054227,1.0,7.7e-27,0
107,0.1735215592257,-0.05098347966002,-163.4811118313,-242.4293709708,-242.3990345715,-0.05089875161123,-223.4447665404,0.03950886769024,0.03950886769024,1.0,7.7e-27,0
108,0.1793244334403,-0.04930471994329,-173.8047231291,-248.9214237176,-248.888990862,-0.04922245699737,-230.3346273911,0.03813389305674,0.03813389305674,1.0,7.7e-27,0
109,0.1853212618387,-0.04775507246164,-185.404012503,-255.8813768794,-255.8467230731,-0.04767508298774,-237.8022167091,0.03686343940696,0.03686343940696,1.0,7.7e-27,0
110,0.1915186043438,-0.04612852169463,-195.6071178924,-262.7684188398,-262.731399593,-0.04605105910657,-244.9969176266,0.03556057885843,0.03556057885843,1.0,7.7e-27,0
111,0.1979231902264,-0.04427439680115,-201.9921324791,-268.9955405686,-268.9559889667,-0.04420001930298,-251.0684267732,0.03412154276706,0.03412154276706,1.0,7.7e-27,0
112,0.2045419531355,-0.04217038609461,-203.5271743042,-274.2558520568,-274.2135821858,-0.04209967351006,-255.6079534148,0.03252665170415,0.03252665170415,1.0,7.7e-27,0
113,0.2113820727907,-0.03992884649157,-201.2076966435,-278.6942259144,-278.6490405437,-0.03986211276575,-258.8860342155,0.03084622563766,0.03084622563766,1.0,7.7e-27,0
114,0.2184510241392,-0.03773719002423,-197.7913261589,-282.8242765775,-282.7759767843,-0.03767432975689,-261.744084523,0.02920104128588,0.02920104128588,1.0,7.7e-27,0
115,0.225756634859,-0.03577007046585,-196.6551265626,-287.2937171846,-287.2421088184,-0.03571059765236,-265.2278634522,0.02770560360336,0.02770560360336,1.0,7.7e-27,0
116,0.2333071522061,-0.03412355538314,-200.2697543901,-292.6686942773,-292.6135870041,-0.03406679337907,-270.1780130803,0.02642550180304,0.02642550180304,1.0,7.7e-27,0
117,0.2411113203738,-0.03277028533793,-208.8129131021,-299.1519273987,-299.0931249948,-0.03271564155766,-276.787648781,0.02534782173184,0.02534782173184,1.0,7.7e-27,0
118,0.2491784697558,-0.03156407867862,-219.7375585602,-306.3271600046,-306.2644459947,-0.03151129144083,-284.3271983715,0.02437958551291,0.02437958551291,1.0,7.7e-27,0
119,0.2575186198216,-0.03032625302972,-229.041248688,-313.3637968128,-313.2969222355,-0.03027544764719,-291.5056866742,0.02340229990759,0.02340229990759,1.0,7.7e-27,0
120,0.2661425977175,-0.02895328064712,-233.7067505385,-319.5656737611,-319.4943547637,-0.02890479136079,-297.2925678852,0.02234518440031,0.02234518440031,1.0,7.7e-27,0
121,0.2750621752533,-0.02746643257958,-233.6793310423,-324.7521859553,-324.6761140605,-0.02742052536954,-301.5315763999,0.02121776596455,0.02121776596455,1.0,7.7e-27,0
122,0.284290227642,-0.02599392931335,-232.1509910665,-329.4760720607,-329.3949297436,-0.0259505789091,-305.1624448553,0.02010183764694,0.02010183764694,1.0,7.7e-27,0
123,0.2938409182814,-0.02467938903221,-233.4528653171,-334.7246380865,-334.6381081746,-0.02463826378639,-309.6546078915,0.01909332014951,0.01909332014951,1.0,7.7e-27,0
124,0.3037299150763,-0.02356361608989,-239.5844538516,-341.0158141384,-340.9235720026,-0.02352430876945,-315.7373132632,0.01822128984191,0.01822128984191,1.0,7.7e-27,0
125,0.3139746453704,-0.02256939580494,-248.6076855358,-348.0532319488,-347.9549263533,-0.02253167866708,-322.8720909218,0.01743691226483,0.01743691226483,1.0,7.7e-27,0
126,0.3245945986384,-0.02157557462123,-256.2742308542,-354.9966499866,-354.8918829714,-0.02153948372179,-329.7225332936,0.01666073635021,0.01666073635021,1.0,7.7e-27,0
127,0.3356116888317,-0.02051644113356,-259.7748373668,-361.1222951882,-361.0106191914,-0.02048214249101,-335.2672136979,0.01584692505837,0.01584692505837,1.0,7.7e-27,0
128,0.3470506919522,-0.01943978011212,-260.5831599973,-366.6581689889,-366.5391015389,-0.01940732482455,-339.9176953073,0.01502505137937,0.01502505137937,1.0,7.7e-27,0
129,0.3589397793903,-0.01843647835182,-262.764082082,-372.4054237421,-372.2784612667,-0.01840571723324,-344.9503254601,0.01425415044273,0.01425415044273,1.0,7.7e-27,0
130,0.3713111743434,-0.01754750225161,-268.6465937699,-378.9931571321,-378.8577680135,-0.01751820564055,-351.2356491921,0.01356283390961,0.01356283390961,1.0,7.7e-27,0
131,0.3842019680016,-0.01671876915343,-276.0604219228,-386.0276102029,-385.8832077449,-0.01669083041024,-358.1199877642,0.01291627301392,0.01291627301392,1.0,7.7e-27,0
132,0.3976551452949,-0.01588302401899,-281.3587667185,-392.7710428791,-392.6169631245,-0.01585648041996,-364.4426419305,0.0122699768772,0.0122699768772,1.0,7.7e-27,0
133,0.4117208885985,-0.01503789030359,-284.1828045706,-399.0570183931,-398.8925199661,-0.01501277597778,-370.0124989244,0.01162086127084,0.01162086127084,1.0,7.7e-27,0
134,0.4264582545434,-0.01423398019451,-287.7066051738,-405.4981254388,-405.3224003553,-0.01421021581524,-375.8155156211,0.01100143493097,0.01100143493097,1.0,7.7e-27,0
135,0.44193735816,-0.0134901098898,-293.6110757662,-412.4795530703,-412.2917109828,-0.01346757841422,-382.4235605724,0.01042439452442,0.01042439452442,1.0,7.7e-27,0
136,0.4582422565474,-0.01277526988507,-299.7875223644,-419.7536101809,-419.5526398828,-0.0127539256215,-389.3119109634,0.009870405721156,0.009870405721156,1.0,7.7e-27,0
137,0.4754748117013,-0.01206089112955,-304.1995440634,-426.812998211,-426.5977363056,-0.0120407455988,-395.7542634058,0.009319618093783,0.009319618093783,1.0,7.7e-27,0
138,0.493759946275,-0.01136621823417,-308.6120563759,-433.9186554892,-433.6877735332,-0.01134723664569,-402.2334923733,0.008783629760907,0.008783629760907,1.0,7.7e-27,0
139,0.5132529154734,-0.01070826804005,-314.6546777008,-441.5811505633,-441.3331178236,-0.01069038115565,-409.4162119878,0.008274269330054,0.008274269330054,1.0,7.7e-27,0
140,0.5341495508456,-0.01006314349818,-320.4162011482,-449.4331203754,-449.1661281595,-0.01004633369706,-416.7097113071,0.007775625198336,0.007775625198336,1.0,7.7e-27,0
141,0.5567009681437,-0.009426370316367,-325.6622692889,-457.4099889853,-457.1218747891,-0.009410626311205,-424.0250568433,0.007284084356301,0.007284084356301,1.0,7.7e-27,0
142,0.5812351068128,-0.00880859275028,-331.9351541456,-465.894341757,-465.582487263,-0.008793879197902,-431.9105228021,0.006806400106641,0.006806400106641,1.0,7.7e-27,0
143,0.6081889018991,-0.008198385834459,-338.2646234224,-474.7905203499,-474.4516798476,-0.008184691655384,-440.1392017275,0.006334909343958,0.006334909343958,1.0,7.7e-27,0
144,0.6381571986869,-0.007593296123629,-344.8743837462,-484.1922516385,-483.8223106574,-0.007580612815672,-448.8212715252,0.005867395875268,0.005867395875268,1.0,7.7e-27,0
145,0.6719680157595,-0.006991838484005,-352.1664525094,-494.3443495797,-493.9379611684,-0.006980159526288,-458.2175451878,0.005402587203136,0.005402587203136,1.0,7.7e-27,0
146,0.7107980430614,-0.006387531970012,-359.9693094207,-505.3593199655,-504.9093233269,-0.006376862419081,-468.3924912918,0.004935654194145,0.004935654194145,1.0,7.7e-27,0
147,0.7563432000599,-0.005776893332309,-368.6243826322,-517.5371294514,-517.0336482584,-0.005767243706342,-479.6416256122,0.004463815865604,0.004463815865604,1.0,7.7e-27,0
148,0.8110382507288,-0.005155965645784,-378.3262011053,-531.1819018676,-530.6109318315,-0.005147353097188,-492.2402942098,0.003984021543908,0.003984021543908,1.0,7.7e-27,0
149,0.8782180910137,-0.004524767504286,-389.303848307,-546.6477979455,-545.9891909058,-0.004517209221673,-506.5084397866,0.003496303231996,0.003496303231996,1.0,7.7e-27,0
150,0.9618344028334,-0.00389257914337,-401.7377669224,-564.1807999263,-563.406030776,-0.003886076785599,-522.6681688203,0.003007825076158,0.003007825076158,1.0,7.7e-27,0
151,1.065122976209,-0.003282657717847,-415.4779332587,-583.582212022,-582.6534835145,-0.003277174101089,-540.5262872268,0.002536555836711,0.002536555836711,1.0,7.7e-27,0
152,1.188861021489,-0.002726546709215,-429.9507658157,-604.0537719085,-602.9259902149,-0.002721991961988,-559.3356099441,0.00210686828197,0.00210686828197,1.0,7.7e-27,0
153,1.33197404218,-0.002245228418253,-444.4426485826,-624.6049255094,-623.2279745141,-0.002241477624452,-578.1719805136,0.001734972491126,0.001734972491126,1.0,7.7e-27,0
154,1.494067066756,-0.001840630284093,-458.4518948432,-644.5328257275,-642.8503743683,-0.001837555301118,-596.3782036961,0.001422357076074,0.001422357076074,1.0,7.7e-27,0
155,1.676302948959,-0.001504236894931,-471.6628903141,-663.4100060925,-661.3562125429,-0.001501723806627,-613.5482838454,0.001162440619556,0.001162440619556,1.0,7.7e-27,0
156,1.880835468917,-0.001225655747127,-483.8447543268,-680.9231692061,-678.4196193217,-0.001223607992419,-629.3801395411,0.000947192962927,0.000947192962927,1.0,7.7e-27,0
157,2.110331571097,-0.0009954335623992,-494.7407965429,-696.7275502561,-693.680641907,-0.000993770369461,-643.5398408179,0.0007693094729484,0.0007693094729484,1.0,7.7e-27,0
158,2.367830942715,-0.0008055304293722,-504.0559432362,-710.4275267038,-706.7259047429,-0.000804184454895,-655.6438535271,0.0006225778123912,0.0006225778123912,1.0,7.7e-27,0
159,2.656750013695,-0.0006491903528061,-511.4518566659,-721.5684790297,-717.0803389691,-0.0006481055371639,-665.251521954,0.0005017778860438,0.0005017778860438,1.0,7.7e-27,0
160,2.980922543821,-0.0005207392229075,-516.5274628731,-729.6133629463,-724.1836559101,-0.000519868984238,-671.8428319157,0.0004025254323149,0.0004025254323149,1.0,7.7e-27,0
161,3.344650105012,-0.0004154449620865,-518.8409082755,-733.9666254674,-727.4142545685,-0.0004147506215874,-674.8413387594,0.0003211643360526,0.0003211643360526,1.0,7.7e-27,0
162,3.752759141007,-0.0003293491803189,-517.8843190998,-733.9467494412,-726.062048595,-0.000328798671088,-673.5880641293,0.0002546361240873,0.0002546361240873,1.0,7.7e-27,0
163,4.21066501076,-0.0002591600785188,-513.1096711805,-728.81566734,-719.3583526072,-0.0002587268316425,-667.3699170702,0.0002003974802569,0.0002003974802569,1.0,7.7e-27,0
164,4.724443846956,-0.0002021377965902,-503.9285345028,-717.7806813182,-706.4786264946,-0.0002017998194207,-655.4219022949,0.0001563315302958,0.0001563315302958,1.0,7.7e-27,0
165,5.300913182598,-0.0001560065910352,-489.7355424495,-700.0241855146,-686.573885838,-0.0001557456919366,-636.9564230088,0.0001206800132508,0.0001206800132508,1.0,7.7e-27,0
166,5.947722415527,-0.0001188771181621,-469.9349244964,-674.7409578312,-658.809839094,-0.0001186782612395,-611.199378516,9.198320354157e-05,9.198320354157e-05,1.0,7.7e-27,0
167,6.673454311287,-8.918296497396e-05,-443.9921092163,-641.2044103356,-622.4361994717,-8.90337305462e-05,-577.4547970688,6.903091335956e-05,6.903091335956e-05,1.0,7.7e-27,0
168,7.487738891205,-6.562268626261e-05,-411.4791038273,-598.8298597855,-576.8537380247,-6.551282841211e-05,-535.1666693252,5.081766229812e-05,5.081766229812e-05,1.0,7.7e-27,0
169,8.401381216927,-4.71167607425e-05,-372.168167484,-547.2987902448,-521.7426303719,-4.703783655012e-05,-484.0383436772,3.650945845888e-05,3.650945845888e-05,1.0,7.7e-27,0
170,9.426504767018,-3.276568768023e-05,-326.1088606054,-486.6619112714,-457.1718668065,-3.271075655972e-05,-424.1338779069,2.54113997303e-05,2.54113997303e-05,1.0,7.7e-27,0
171,10.57671230816,-2.181976999398e-05,-273.753317373,-417.5090470182,-383.773916471,-2.178314345288e-05,-356.0401850641,1.694433941136e-05,1.694433941136e-05,1.0,7.7e-27,0
172,11.8672663956,-1.364771475661e-05,-216.0171829064,-341.0487545054,-302.8308518959,-1.36247586363e-05,-280.946858282,1.062061836927e-05,1.062061836927e-05,1.0,7.7e-27,0
173,13.31529189798,-7.717946599533e-06,-154.3987865632,-259.2738158491,-216.4409329216,-7.704914506043e-06,-200.8007691463,6.029634613784e-06,6.029634613784e-06,1.0,7.7e-27,0
174,14.94000323395,-3.581426067165e-06,-91.06647173871,-175.0765052429,-127.6411526951,-3.575321536814e-06,-118.4197448924,2.824553105766e-06,2.824553105766e-06,1.0,7.7e-27,0
175,16.76295933582,-8.546878620192e-07,-28.81223407729,-92.19129688488,-40.34251562064,-8.531548389547e-07,-37.43249389559,7.092092445237e-07,7.092092445237e-07,1.0,7.7e-27,0
176,18.80834972351,7.902772045386e-07,29.05229371692,-15.05763807929,40.81502124014,7.890469688499e-07,37.8560528795,-5.69719318271e-07,-5.69719318271e-07,1.0,7.7e-27,0
177,21.10331548474,1.633094330996e-06,78.90717083761,51.4607495246,110.7582020853,1.630442080185e-06,102.7390962525,-1.228178128518e-06,-1.228178128518e-06,1.0,7.7e-27,0
178,23.67830942083,1.910053587804e-06,117.1724465997,102.5384721357,164.4669758913,1.90692588602e-06,152.5595079595,-1.448654756378e-06,-1.448654756378e-06,1.0,7.7e-27,0
179,26.56750013685,1.818919571631e-06,140.8961400623,134.1752871927,197.7978865509,1.815932658326e-06,183.4738154407,-1.383884064426e-06,-1.383884064426e-06,1.0,7.7e-27,0
180,29.80922543821,1.518126242109e-06,148.1684053189,143.7537353839,208.0621944517,1.515631644621e-06,192.9888166342,-1.156266005172e-06,-1.156266005172e-06,1.0,7.7e-27,0
181,33.44650105012,1.132130439772e-06,139.0083579837,131.2314504916,195.2707553247,1.130271801245e-06,181.116318181,-8.619522206293e-07,-8.619522206293e-07,1.0,7.7e-27,0
